person_id,arrest_id,charge_degree,offense_category,arrest_date_event
63935,6962479,misdemeanor,other,2016-06-12
334186,5749590,misdemeanor,other,2017-05-21
334186,5749591,misdemeanor,other,2017-05-21
2638329,5289194,misdemeanor,other,2017-08-28
2638329,5289195,misdemeanor,other,2017-08-28
1003853,3388991,felony,other,2018-07-23
258315,3168312,misdemeanor,other,2018-08-18
258315,3168313,misdemeanor,other,2018-08-18
2641039,3829189,misdemeanor,other,2018-05-03
60742,4078069,misdemeanor,other,2018-04-02
334186,1325042,misdemeanor,other,2019-07-10
334186,1325043,misdemeanor,other,2019-07-10
1779141,7636434,misdemeanor,other,2015-12-20
1779141,7664867,misdemeanor,other,2015-12-11
1779141,7590672,misdemeanor,other,2016-01-07
1779141,7500144,misdemeanor,other,2016-02-05
1779141,7431213,misdemeanor,other,2016-02-22
63935,3050071,felony,property,2018-09-10
1060589,7516657,misdemeanor,other,2016-02-01
1058203,4212868,misdemeanor,property,2018-03-09
1058203,1618933,misdemeanor,drug,2019-05-16
1060589,11223896,misdemeanor,other,2012-09-08
1059734,11523499,misdemeanor,violent,2012-05-29
1060589,11134473,misdemeanor,other,2012-10-09
318640,10319987,misdemeanor,other,2013-07-28
1059734,10861696,misdemeanor,other,2013-01-18
1602754,7703302,misdemeanor,other,2015-12-02
1060589,8166911,misdemeanor,other,2015-07-13
239629,8203107,misdemeanor,drug,2015-07-02
1602754,8762279,misdemeanor,other,2015-01-01
1644761,6725214,misdemeanor,property,2016-08-20
1116388,6357258,misdemeanor,violent,2016-12-09
1611752,7291545,misdemeanor,other,2016-03-31
1116388,6585372,misdemeanor,violent,2016-09-29
51323,6973052,misdemeanor,violent,2016-06-08
1647361,6626206,misdemeanor,other,2016-09-17
1116388,6644686,misdemeanor,violent,2016-09-13
1058203,7234140,misdemeanor,other,2016-04-15
1602754,7539079,misdemeanor,other,2016-01-21
1652670,5403234,misdemeanor,other,2017-08-06
1058203,4759878,misdemeanor,property,2017-11-26
1644444,4599258,misdemeanor,property,2017-12-24
1610763,5330582,misdemeanor,other,2017-08-19
115968,5353602,misdemeanor,violent,2017-08-15
1633210,3775181,misdemeanor,property,2018-05-13
1058203,4164734,misdemeanor,drug,2018-03-18
780358,2492368,misdemeanor,other,2018-12-26
1660282,2558191,misdemeanor,other,2018-12-12
1662696,3586404,misdemeanor,other,2018-06-18
1662696,3586403,misdemeanor,other,2018-06-18
1060589,3105275,misdemeanor,violent,2018-08-30
27836,626077,felony,other,2019-11-25
1609935,586033,misdemeanor,other,2019-12-03
1609935,586034,misdemeanor,other,2019-12-03
1609935,586032,misdemeanor,other,2019-12-03
1610763,1835232,misdemeanor,other,2019-04-24
1058804,1318133,felony,property,2019-07-11
1059734,498935,misdemeanor,other,2019-12-20
1058804,712150,misdemeanor,property,2019-11-07
1058804,712151,misdemeanor,property,2019-11-07
1309509,2495644,misdemeanor,property,2018-12-24
1610763,1893112,misdemeanor,other,2019-04-13
1610763,58056,misdemeanor,property,2020-04-01
844881,6293357,misdemeanor,other,2016-12-30
844881,6324750,misdemeanor,other,2016-12-19
844881,6324749,misdemeanor,other,2016-12-19
844881,6324751,misdemeanor,other,2016-12-19
844881,6338200,misdemeanor,other,2016-12-14
844881,6338202,misdemeanor,other,2016-12-14
844881,6338201,misdemeanor,other,2016-12-14
858453,7466353,misdemeanor,other,2016-02-13
844881,4630648,misdemeanor,other,2017-12-18
844881,4941590,misdemeanor,other,2017-10-27
43443,2737511,misdemeanor,property,2018-11-06
844881,3427533,misdemeanor,other,2018-07-16
860034,1070818,misdemeanor,property,2019-08-28
844881,427772,misdemeanor,other,2020-01-07
15353,1599961,misdemeanor,property,2019-05-20
15340,749519,misdemeanor,other,2019-10-30
1609935,11185818,misdemeanor,other,2012-09-20
531993,11581458,misdemeanor,other,2012-05-10
3909,10729887,misdemeanor,other,2013-03-07
1609935,10730972,misdemeanor,other,2013-03-06
15340,10702888,misdemeanor,other,2013-03-16
15340,10702890,misdemeanor,other,2013-03-16
15340,10702893,misdemeanor,other,2013-03-16
15340,10702894,misdemeanor,other,2013-03-16
15340,10702900,misdemeanor,other,2013-03-16
15340,10702901,misdemeanor,other,2013-03-16
1609935,10702903,misdemeanor,other,2013-03-16
15340,10702887,misdemeanor,other,2013-03-16
15340,10702889,misdemeanor,other,2013-03-16
15340,10702891,misdemeanor,other,2013-03-16
15340,10702892,misdemeanor,other,2013-03-16
15340,10702895,misdemeanor,other,2013-03-16
15340,10702897,misdemeanor,other,2013-03-16
15340,10702896,misdemeanor,other,2013-03-16
15340,10702898,misdemeanor,other,2013-03-16
15340,10702899,misdemeanor,other,2013-03-16
1609935,10702902,misdemeanor,other,2013-03-16
1609935,9897546,misdemeanor,other,2013-12-16
1609935,9897547,misdemeanor,property,2013-12-16
1609935,9897548,misdemeanor,other,2013-12-16
1609935,9913935,misdemeanor,other,2013-12-11
1744993,6468725,misdemeanor,other,2016-11-04
1745147,6992103,misdemeanor,other,2016-06-02
1745147,6992104,misdemeanor,drug,2016-06-02
1609935,5397575,misdemeanor,other,2017-08-07
1609935,5397573,misdemeanor,violent,2017-08-07
1609935,5397574,misdemeanor,other,2017-08-07
884830,4630916,misdemeanor,drug,2017-12-18
1609935,5433552,misdemeanor,other,2017-07-31
1609935,5433553,misdemeanor,violent,2017-07-31
884830,4548340,misdemeanor,drug,2018-01-08
1725478,3085056,misdemeanor,other,2018-09-04
884830,3249757,misdemeanor,drug,2018-07-31
1309027,2118527,misdemeanor,drug,2019-03-07
15353,2149811,misdemeanor,property,2019-03-01
41664,6659636,felony,drug,2016-09-08
15353,1611618,misdemeanor,property,2019-05-17
1609935,9803656,misdemeanor,other,2014-01-14
1609935,9803657,misdemeanor,other,2014-01-14
63048,9616367,misdemeanor,drug,2014-03-21
75450,28242775,misdemeanor,other,2012-07-17
1004917,28242441,felony,violent,2012-10-19
75450,11377195,misdemeanor,other,2012-07-17
89034,9555091,misdemeanor,other,2014-04-11
1111687,5742697,misdemeanor,other,2017-05-23
1004917,11104353,felony,violent,2012-10-19
1273296,10024253,misdemeanor,other,2013-11-08
1113786,10701460,misdemeanor,other,2013-03-17
1354979,10824059,misdemeanor,drug,2013-02-01
88044,10091425,felony,other,2013-10-16
2559192,9000846,misdemeanor,other,2014-10-06
230959,9368979,misdemeanor,other,2014-06-06
2579110,6362220,felony,other,2016-12-08
230959,7388422,felony,other,2016-03-04
2582339,7002347,felony,other,2016-05-31
1113857,7004850,misdemeanor,other,2016-05-29
1114013,6388244,felony,other,2016-11-25
2582921,7037958,misdemeanor,other,2016-05-19
2584613,7226797,misdemeanor,other,2016-04-16
2582921,7277980,misdemeanor,other,2016-04-04
79145,7547059,misdemeanor,other,2016-01-19
2570957,5087810,misdemeanor,property,2017-10-01
2559192,5519404,misdemeanor,other,2017-07-12
2559192,6055238,misdemeanor,other,2017-03-02
2591916,5298889,misdemeanor,other,2017-08-25
1111687,5936371,misdemeanor,other,2017-04-03
51504,2581943,misdemeanor,property,2018-12-07
2572349,3411394,misdemeanor,property,2018-07-18
1475717,3193787,misdemeanor,other,2018-08-10
1114013,4457859,felony,other,2018-01-24
1475717,4252419,felony,other,2018-03-02
2582921,2532252,misdemeanor,other,2018-12-16
89034,3233071,misdemeanor,property,2018-08-03
1113786,3952684,felony,other,2018-04-12
1421025,3106149,misdemeanor,other,2018-08-30
2601543,2977689,felony,other,2018-09-23
1114653,2655257,misdemeanor,other,2018-11-22
2601543,2958622,felony,other,2018-09-26
75450,1340657,misdemeanor,property,2019-07-08
75450,1264104,misdemeanor,property,2019-07-22
77608,1486836,felony,other,2019-06-08
2557412,1025700,felony,other,2019-09-06
75450,1473435,misdemeanor,property,2019-06-11
2557412,772422,felony,other,2019-10-25
89034,765428,misdemeanor,other,2019-10-27
89034,731479,misdemeanor,other,2019-11-04
75450,3357527,felony,other,2020-07-06
75450,46029,misdemeanor,property,2020-04-10
43143,4064588,felony,other,2020-08-04
2556504,280496,misdemeanor,other,2020-02-05
1113857,6450648,misdemeanor,other,2016-11-10
1273296,6762675,misdemeanor,other,2016-08-10
75450,953304,misdemeanor,property,2019-09-19
75450,953303,misdemeanor,property,2019-09-19
2558637,477235,misdemeanor,other,2019-12-26
2559192,815690,misdemeanor,other,2019-10-16
79687,347387,felony,property,2020-01-23
1061804,28642977,misdemeanor,other,2012-03-30
845123,5118933,misdemeanor,other,2017-09-26
883902,5873545,felony,drug,2017-04-19
847667,1805244,misdemeanor,other,2019-04-30
847994,9715807,misdemeanor,drug,2014-02-14
847994,9099584,misdemeanor,drug,2014-09-04
43443,8382072,misdemeanor,other,2015-05-04
860034,8559482,misdemeanor,other,2015-03-10
848761,7431723,felony,other,2016-02-22
848761,7551045,felony,other,2016-01-17
2456906,6196462,felony,other,2017-01-26
845123,5471332,misdemeanor,other,2017-07-23
1431898,5547472,misdemeanor,drug,2017-07-06
172713,4874761,misdemeanor,drug,2017-11-04
861665,2469503,misdemeanor,property,2018-12-31
2508428,3866854,misdemeanor,other,2018-04-26
2529982,3050989,misdemeanor,other,2018-09-10
847994,2573067,misdemeanor,drug,2018-12-09
1075503,1264272,felony,other,2019-07-22
845123,2238643,misdemeanor,property,2019-02-13
1075503,767042,misdemeanor,property,2019-10-26
2508428,1065649,misdemeanor,other,2019-08-29
1075503,2334462,misdemeanor,property,2019-01-26
847667,383385,misdemeanor,property,2020-01-16
1435646,10557156,misdemeanor,other,2013-05-07
2497447,7911242,misdemeanor,property,2015-09-29
883902,5996828,misdemeanor,property,2017-03-19
1055115,28951796,misdemeanor,drug,2012-01-25
1072559,11446687,misdemeanor,other,2012-06-22
1072559,11257034,misdemeanor,other,2012-08-28
1072559,11284482,misdemeanor,other,2012-08-18
1072559,11341182,misdemeanor,other,2012-07-31
1072559,10571815,misdemeanor,other,2013-05-01
1072559,10339955,misdemeanor,other,2013-07-21
1072559,10369604,misdemeanor,other,2013-07-11
1072559,10497440,misdemeanor,other,2013-05-28
1103608,10506675,misdemeanor,drug,2013-05-24
1103608,10525906,misdemeanor,drug,2013-05-17
1072559,9036975,misdemeanor,other,2014-09-23
1072559,8485159,misdemeanor,other,2015-04-01
80009,7715053,felony,other,2015-11-28
1072559,8203434,misdemeanor,other,2015-07-02
1246239,8264135,misdemeanor,other,2015-06-11
1297492,6957590,misdemeanor,other,2016-06-13
844881,6716680,misdemeanor,other,2016-08-23
1072559,6728423,misdemeanor,other,2016-08-19
2498706,6747081,misdemeanor,other,2016-08-13
3352529,6940518,misdemeanor,property,2016-06-17
3352613,6944236,misdemeanor,other,2016-06-16
3353632,6989420,misdemeanor,other,2016-06-03
1072559,6845142,misdemeanor,other,2016-07-15
1072559,6861348,misdemeanor,other,2016-07-10
1072559,5460661,misdemeanor,other,2017-07-25
1072559,5775338,misdemeanor,other,2017-05-15
73153,5471393,misdemeanor,other,2017-07-23
3357315,5586402,misdemeanor,other,2017-06-27
1072559,5586529,misdemeanor,other,2017-06-27
3357477,5289777,misdemeanor,other,2017-08-28
3357315,5592644,misdemeanor,other,2017-06-26
1072559,5858988,misdemeanor,other,2017-04-21
1072559,5634714,misdemeanor,other,2017-06-16
1072559,5639420,misdemeanor,other,2017-06-15
65834,5660831,misdemeanor,other,2017-06-10
1072559,5710335,misdemeanor,other,2017-05-28
1072559,5964284,misdemeanor,other,2017-03-28
1072559,5972108,misdemeanor,other,2017-03-26
3359578,3506084,misdemeanor,drug,2018-07-03
1072559,3685341,misdemeanor,other,2018-05-30
3357477,3487325,misdemeanor,other,2018-07-06
48528,3601975,misdemeanor,other,2018-06-14
3359578,3451038,misdemeanor,drug,2018-07-12
1281927,3602021,misdemeanor,other,2018-06-14
1072559,2775665,misdemeanor,other,2018-10-31
1072559,3692086,misdemeanor,other,2018-05-29
1072559,1554584,misdemeanor,other,2019-05-28
56090,732084,misdemeanor,property,2019-11-04
3328849,1425390,misdemeanor,other,2019-06-20
1072559,852371,misdemeanor,other,2019-10-09
1072559,764242,misdemeanor,other,2019-10-28
1072559,712454,misdemeanor,other,2019-11-07
1072559,11437678,misdemeanor,other,2012-06-26
1072559,8842667,misdemeanor,other,2014-12-02
1072559,3696388,misdemeanor,other,2018-05-28
243705,3549994,misdemeanor,property,2018-06-24
1107929,4290696,misdemeanor,violent,2018-02-23
3363012,3601979,misdemeanor,other,2018-06-14
861665,1983509,misdemeanor,drug,2019-03-29
1072559,1312244,misdemeanor,other,2019-07-12
1072559,6235545,misdemeanor,other,2017-01-15
1072559,5628439,misdemeanor,other,2017-06-18
1072559,5629753,misdemeanor,other,2017-06-17
1072559,5707680,misdemeanor,other,2017-05-30
1071856,7581961,misdemeanor,other,2016-01-09
847667,5564259,misdemeanor,other,2017-07-03
42402,3685258,misdemeanor,other,2018-05-30
42402,3685257,misdemeanor,other,2018-05-30
1107929,463361,felony,property,2019-12-30
1055158,477455,misdemeanor,other,2019-12-26
1055158,4048565,misdemeanor,property,2020-07-28
1072559,6357610,misdemeanor,other,2016-12-09
43195,6751643,misdemeanor,drug,2016-08-12
101916,10915895,misdemeanor,property,2012-12-28
92826,10004550,misdemeanor,other,2013-11-15
121540,10620535,misdemeanor,property,2013-04-15
122092,10211190,misdemeanor,other,2013-09-02
92254,10339800,misdemeanor,property,2013-07-21
92636,10094385,misdemeanor,other,2013-10-15
69058,10388572,misdemeanor,other,2013-07-03
65964,10398758,misdemeanor,other,2013-06-30
98350,10542509,misdemeanor,other,2013-05-11
145687,8884842,misdemeanor,other,2014-11-17
146410,8890102,misdemeanor,other,2014-11-14
134133,8935342,misdemeanor,other,2014-10-29
92636,9036170,misdemeanor,other,2014-09-23
92636,9098848,misdemeanor,other,2014-09-04
92636,9153638,misdemeanor,other,2014-08-16
145687,8923209,misdemeanor,other,2014-11-03
26258,9460214,misdemeanor,drug,2014-05-14
91690,8996455,misdemeanor,other,2014-10-07
162419,9205618,misdemeanor,drug,2014-07-30
92826,9240383,misdemeanor,other,2014-07-18
92636,9247361,misdemeanor,other,2014-07-16
33016,9283658,misdemeanor,other,2014-07-03
92636,9298546,misdemeanor,other,2014-06-30
114124,9378296,misdemeanor,other,2014-06-03
114124,7907348,misdemeanor,other,2015-09-30
92636,8123298,misdemeanor,other,2015-07-25
92636,8130743,misdemeanor,other,2015-07-23
146410,8310470,misdemeanor,other,2015-05-27
92636,8731662,misdemeanor,other,2015-01-14
92636,7874839,misdemeanor,other,2015-10-12
114124,7783692,misdemeanor,other,2015-11-06
114124,7783693,misdemeanor,other,2015-11-06
92636,8001758,misdemeanor,other,2015-09-01
92636,8007497,misdemeanor,other,2015-08-31
92636,8032607,misdemeanor,other,2015-08-22
126282,7848536,misdemeanor,other,2015-10-17
207810,6730817,misdemeanor,property,2016-08-18
209421,6781573,misdemeanor,other,2016-08-04
92636,6792298,misdemeanor,other,2016-08-01
206826,6933061,misdemeanor,other,2016-06-20
146410,6511633,misdemeanor,other,2016-10-21
92220,6515483,misdemeanor,other,2016-10-20
92826,7407694,misdemeanor,other,2016-02-28
84027,6677243,misdemeanor,property,2016-09-02
101916,7454027,misdemeanor,other,2016-02-18
222575,6681053,misdemeanor,property,2016-09-01
92636,7194553,misdemeanor,other,2016-04-26
92826,7253000,misdemeanor,property,2016-04-11
92636,7478049,misdemeanor,other,2016-02-10
228565,4798967,misdemeanor,other,2017-11-18
95389,5251707,misdemeanor,other,2017-09-04
146410,5763206,misdemeanor,other,2017-05-17
114124,6060715,misdemeanor,other,2017-03-01
92254,5577764,misdemeanor,property,2017-06-29
69058,6077553,misdemeanor,other,2017-02-24
235947,5708597,misdemeanor,property,2017-05-29
236508,6096933,misdemeanor,property,2017-02-19
27785,5475547,misdemeanor,property,2017-07-21
109307,5534632,misdemeanor,property,2017-07-09
230959,4611115,misdemeanor,property,2017-12-21
91611,5546181,misdemeanor,other,2017-07-06
91611,5546182,misdemeanor,other,2017-07-06
27249,4657056,misdemeanor,other,2017-12-12
239769,4629514,misdemeanor,property,2017-12-18
92636,4764155,misdemeanor,other,2017-11-23
91481,4650173,misdemeanor,other,2017-12-13
92826,6139694,misdemeanor,other,2017-02-09
243409,5175054,misdemeanor,other,2017-09-15
145687,5827370,misdemeanor,property,2017-05-01
98350,5834275,misdemeanor,other,2017-04-28
146410,4995281,misdemeanor,other,2017-10-18
92636,5202341,misdemeanor,other,2017-09-12
251820,5432571,misdemeanor,other,2017-07-31
25060,5682065,misdemeanor,property,2017-06-05
115414,5959846,misdemeanor,property,2017-03-29
253477,5894909,misdemeanor,other,2017-04-13
229802,5976310,misdemeanor,other,2017-03-24
92826,6037598,misdemeanor,other,2017-03-07
242203,2472356,misdemeanor,property,2018-12-29
255887,3404410,misdemeanor,property,2018-07-19
256881,3893652,misdemeanor,other,2018-04-21
259056,4219078,felony,property,2018-03-08
91690,3083790,misdemeanor,other,2018-09-04
262806,2491948,misdemeanor,property,2018-12-26
98350,2533625,misdemeanor,other,2018-12-15
243705,2896502,misdemeanor,property,2018-10-09
98350,2904433,misdemeanor,other,2018-10-06
146410,4568701,misdemeanor,other,2018-01-02
92636,4571684,misdemeanor,other,2018-01-01
230959,3513620,misdemeanor,property,2018-06-30
229802,3206490,misdemeanor,other,2018-08-08
91690,3206703,misdemeanor,other,2018-08-08
196266,3375314,misdemeanor,property,2018-07-25
146410,3477178,misdemeanor,other,2018-07-07
184560,3816817,misdemeanor,violent,2018-05-05
98350,3036162,misdemeanor,other,2018-09-12
122092,2547343,misdemeanor,property,2018-12-13
276664,2797309,felony,property,2018-10-26
264201,3945921,misdemeanor,other,2018-04-13
277226,4079284,misdemeanor,other,2018-04-01
92254,4354694,misdemeanor,other,2018-02-11
92254,562584,misdemeanor,property,2019-12-06
13592,2446920,felony,property,2019-01-04
115968,1413859,misdemeanor,other,2019-06-22
27785,604392,misdemeanor,property,2019-11-29
13592,2446919,misdemeanor,other,2019-01-04
69058,1135232,misdemeanor,other,2019-08-15
300361,2149383,felony,property,2019-03-01
72764,1617960,misdemeanor,property,2019-05-16
277226,1797735,misdemeanor,other,2019-05-01
72764,2076080,felony,property,2019-03-13
98350,312486,misdemeanor,other,2020-01-30
301613,130559,misdemeanor,property,2020-03-06
207810,376748,misdemeanor,other,2020-01-17
98350,7825454,misdemeanor,other,2015-10-24
91724,6082346,misdemeanor,other,2017-02-23
229802,5973303,misdemeanor,property,2017-03-25
230776,4915633,misdemeanor,drug,2017-10-30
98350,5742205,misdemeanor,other,2017-05-23
3474214,5585491,misdemeanor,property,2017-06-27
316053,9927124,misdemeanor,other,2013-12-07
206826,10194004,misdemeanor,other,2013-09-08
206826,10205166,misdemeanor,other,2013-09-04
92254,10224652,misdemeanor,drug,2013-08-28
239629,10251819,misdemeanor,drug,2013-08-19
115414,10321175,misdemeanor,drug,2013-07-27
316053,10890985,felony,property,2013-01-08
32790,10354723,misdemeanor,drug,2013-07-16
98350,10365532,misdemeanor,other,2013-07-12
92826,9658779,misdemeanor,other,2014-03-07
27382,9667837,misdemeanor,other,2014-03-05
92826,9139226,misdemeanor,other,2014-08-21
542158,9172574,misdemeanor,other,2014-08-09
311707,8992396,misdemeanor,other,2014-10-08
542158,9184295,misdemeanor,other,2014-08-06
542158,9191358,misdemeanor,property,2014-08-04
162419,9586773,misdemeanor,other,2014-04-01
